,leiden_labels,desc_labels,ctec_db_labels
7989,8,7,9
7990,8,7,9
7991,8,7,9
7992,8,7,9
7993,8,7,9
7994,8,7,9
7995,8,7,9
7996,8,7,9
7997,8,7,9
7998,8,7,9
7999,8,7,9
8000,8,7,9
8001,8,7,9
8002,8,7,9
8003,8,7,9
8004,8,7,9
8005,8,7,9
8006,8,7,9
8007,8,7,9
8008,8,7,9
8009,8,7,9
8010,8,7,9
8011,8,7,9
8012,8,7,9
8013,8,7,9
8014,8,7,9
8015,8,7,9
8016,8,7,9
8017,8,7,9
8018,8,7,9
8019,8,7,9
8020,8,7,9
8021,8,7,9
8022,8,7,9
8023,8,7,9
8024,8,7,9
8025,8,7,9
8026,8,7,9
8027,8,7,9
8028,8,7,9
8029,8,7,9
8030,8,7,9
8031,8,7,9
8032,8,7,9
8033,8,7,9
8034,8,7,9
8035,8,7,9
8036,8,7,9
8037,8,7,9
8038,8,7,9
8039,8,7,9
8040,8,7,9
8041,8,7,9
8042,8,7,9
8043,8,7,9
8044,8,7,9
8045,8,7,9
8046,8,7,9
8047,8,7,9
8048,8,7,9
8049,8,7,9
8050,8,7,9
8051,8,7,9
8053,8,7,9
8054,8,7,9
8055,8,7,9
8056,8,7,9
8057,8,7,9
8058,8,7,9
8059,8,7,9
8060,8,7,9
8061,8,7,9
8062,8,7,9
8063,8,7,9
8064,8,7,9
8065,8,7,9
8066,8,7,9
8067,8,7,9
8068,8,7,9
8069,8,7,9
8070,8,7,9
8071,8,7,9
8072,8,7,9
8073,8,7,9
8074,8,7,9
8075,8,7,9
8076,8,7,9
8077,8,7,9
8078,8,7,9
8079,8,7,9
8080,8,7,9
8081,8,7,9
8082,8,7,9
8083,8,7,9
8084,8,7,9
8085,8,7,9
8086,8,7,9
8088,8,7,9
8089,8,7,9
8090,8,7,9
8091,8,7,9
8092,8,7,9
8093,8,7,9
8094,8,7,9
8095,8,7,9
8096,8,7,9
8097,8,7,9
8098,8,7,9
8099,8,7,9
8100,8,7,9
8101,8,7,9
8102,8,7,9
8103,8,7,9
8104,8,7,9
8105,8,7,9
8106,8,7,9
8107,8,7,9
8108,8,7,9
8109,8,7,9
8110,8,7,9
8111,8,7,9
8112,8,7,9
8113,8,7,9
8114,8,7,9
8115,8,7,9
8116,8,7,9
8117,8,7,9
8118,8,7,9
8119,8,7,9
8120,8,7,9
8121,8,7,9
8122,8,7,9
8123,8,7,9
8124,8,7,9
8125,8,7,9
8126,8,7,9
8127,8,7,9
8128,8,7,9
8129,8,7,9
8130,8,7,9
8131,8,7,9
8132,8,7,9
8133,8,7,9
8134,8,7,9
8135,8,7,9
8136,8,7,9
8137,8,7,9
8138,8,7,9
8139,8,7,9
8140,8,7,9
8141,8,7,9
8142,8,7,9
8143,8,7,9
8144,8,7,9
8145,8,7,9
8146,8,7,9
8147,8,7,9
8148,8,7,9
8149,8,7,9
8150,8,7,9
8151,8,7,9
8152,8,7,9
8153,8,7,9
8154,8,7,9
8155,8,7,9
8156,8,7,9
8157,8,7,9
8158,8,7,9
8159,8,7,9
8160,8,7,9
8161,8,7,9
8162,8,7,9
8164,8,7,9
8165,8,7,9
8166,8,7,9
8167,8,7,9
8169,10,9,1
8170,10,9,1
8171,10,9,1
8172,10,9,1
8173,10,9,1
8174,10,9,1
8175,10,9,1
8176,10,9,1
8177,10,9,1
8178,10,9,1
8179,10,9,1
8180,10,9,1
8181,10,6,8
8182,10,9,1
8183,10,9,1
8184,10,9,1
8185,10,9,1
8186,10,9,1
8187,10,9,1
8188,12,12,2
8189,10,9,1
8190,10,9,1
8191,10,9,1
8192,10,9,1
8193,10,9,1
8194,10,9,1
8195,10,9,1
8196,10,9,1
8197,10,9,1
8198,10,9,1
8199,10,9,1
8200,10,9,1
8201,10,9,1
8202,10,9,1
8203,10,9,1
8204,10,9,1
8205,10,9,1
8206,10,9,1
8207,10,9,1
8208,10,9,1
8209,10,9,1
8210,10,6,8
8211,10,9,1
8212,10,9,1
8213,10,9,1
8214,10,9,1
8215,10,9,1
8216,10,9,1
8217,10,5,6
8218,10,9,1
8219,10,9,1
8220,10,9,1
8221,10,9,1
8222,10,9,1
8223,10,9,1
8224,10,9,1
8225,10,9,1
8226,10,9,1
8227,10,9,1
8228,10,9,1
8229,10,9,1
8230,10,9,1
8231,10,9,1
8232,10,9,1
8233,10,9,1
8234,10,9,1
8235,10,9,1
8236,10,9,1
8237,10,9,1
8238,10,9,1
8239,10,9,1
8240,10,9,1
8241,10,9,1
8242,10,9,1
8243,10,9,1
8244,10,9,1
8245,10,9,1
8246,10,9,1
8247,10,9,1
8248,10,9,1
8249,10,9,1
8250,10,9,1
8251,10,9,1
8252,10,9,1
8253,10,9,1
8254,10,9,1
8255,10,9,1
8256,10,9,1
8257,10,9,1
8258,10,9,1
8259,10,9,1
8260,10,9,1
8261,10,9,1
8262,10,9,1
8263,10,9,1
8264,10,9,1
8265,10,9,1
8266,10,9,1
8267,10,9,1
8268,10,9,1
8269,10,9,1
8270,10,9,1
8271,10,9,1
8272,7,9,1
8273,10,9,1
8274,10,9,1
8275,10,9,1
8276,10,9,1
8277,10,9,1
8278,10,9,1
8279,10,9,1
8280,15,10,3
8281,7,9,1
8282,10,9,1
8283,10,9,1
8284,10,9,1
8285,10,9,1
8286,10,9,1
8287,10,9,1
8288,10,9,1
8289,11,5,6
8290,4,5,6
8291,4,5,6
8292,4,5,6
8293,4,5,6
8294,4,5,6
8295,4,5,6
8296,4,5,6
8297,4,5,6
8298,4,0,0
8299,4,5,6
8300,4,5,6
8301,2,5,6
8302,4,5,6
8303,4,5,6
8304,4,5,6
8305,4,5,6
8306,12,12,2
8307,4,5,6
8308,6,5,6
8309,4,5,6
8310,4,5,6
8311,4,5,6
8312,4,5,6
8313,2,3,7
8314,4,5,6
8315,4,5,6
8316,4,5,6
8317,4,5,6
8318,4,5,6
8319,4,5,6
8320,4,5,6
8321,4,5,6
8322,11,5,6
8323,4,5,6
8324,4,9,1
8325,1,0,0
8326,0,0,0
8327,2,5,6
8328,4,0,0
8329,2,3,7
8330,2,5,6
8331,2,0,0
8332,4,5,6
8333,4,5,6
8334,4,5,6
8335,2,0,0
8336,6,0,0
8337,4,9,1
8338,4,5,6
8339,4,5,6
8340,10,9,1
8341,4,5,6
8342,4,5,6
8343,5,3,7
8344,4,5,6
8345,4,5,6
8346,12,12,2
8347,4,5,6
8348,4,5,6
8349,1,5,6
8350,4,5,6
8351,11,5,6
8352,4,5,6
8353,4,5,6
8354,4,5,6
8355,4,5,6
8356,4,5,6
8357,2,5,6
8358,10,9,1
8359,4,5,6
8360,4,5,6
8361,4,5,6
8362,4,5,6
8363,2,0,0
8364,11,5,6
8365,4,5,6
8366,4,5,6
8367,4,5,6
8368,6,5,6
8369,4,5,6
8370,4,5,6
8371,2,9,1
8372,4,5,6
8373,4,5,6
8374,4,5,6
8375,4,5,6
8376,4,5,6
8377,2,9,1
8378,4,5,6
8379,2,3,7
8380,4,5,6
8381,4,5,6
8382,4,5,6
8383,1,0,0
8384,0,2,0
8385,4,5,6
8386,2,0,0
8387,2,0,0
8388,2,0,0
8389,1,3,7
8390,4,5,6
8391,4,5,6
8392,4,5,6
8393,4,5,6
8394,4,9,1
8395,4,5,6
8396,4,5,6
8397,4,5,6
8398,4,5,6
8399,4,5,6
8400,11,5,6
8401,4,5,6
8402,4,5,6
8403,0,3,7
8404,4,5,6
8405,4,5,6
8406,2,0,0
8407,4,5,6
8408,4,5,6
8409,11,5,6
8410,4,5,6
8411,4,5,6
8412,4,5,6
8413,2,5,6
8414,4,5,6
8415,4,5,6
8416,4,5,6
8417,0,0,0
8418,11,5,6
8419,4,5,6
8420,0,0,0
8421,4,5,6
8422,4,5,6
8423,11,9,1
8424,2,0,0
8425,4,5,6
8426,4,5,6
8427,4,5,6
8428,4,5,6
8429,4,5,6
8430,4,5,6
8431,4,5,6
8432,4,5,6
8433,2,0,0
8434,4,0,0
8435,4,5,6
8436,0,0,0
8437,4,5,6
8438,10,1,0
8439,4,5,6
8440,4,5,6
8441,4,5,6
8442,11,5,6
8443,7,6,8
8444,8,7,9
8445,7,6,8
8446,7,6,8
8447,7,6,8
8448,7,6,8
8449,7,6,8
8450,7,9,1
8451,7,6,8
8452,7,6,8
8453,7,6,8
8454,7,6,8
8455,7,6,8
8456,7,6,8
8457,11,9,1
8458,4,5,6
8459,7,6,8
8460,7,6,8
8461,4,9,1
8462,7,6,8
8463,7,6,8
8464,11,0,0
8465,11,9,1
8466,7,6,8
8467,1,6,8
8468,7,6,8
8469,7,6,8
8470,7,6,8
8471,4,5,6
8472,11,0,0
8473,7,6,8
8474,7,6,8
8475,7,6,8
8476,7,6,8
8477,7,6,8
8478,11,9,1
8479,11,5,6
8480,7,6,8
8481,11,5,6
8482,1,0,0
8483,8,6,8
8484,11,6,8
8485,7,6,8
8486,7,6,8
8487,7,6,8
8488,7,6,8
8489,7,6,8
8490,7,6,8
8491,7,6,8
8492,1,0,0
8493,4,5,6
8494,11,5,6
8495,1,3,7
8496,7,6,8
8497,4,5,6
8498,1,5,6
8499,7,6,8
8500,1,1,0
8501,4,5,6
8502,7,6,8
8503,7,6,8
8504,7,6,8
8505,1,1,0
8506,11,5,6
8507,7,6,8
8508,11,5,6
8509,7,6,8
8510,4,5,6
8511,11,5,6
8512,11,5,6
8513,7,6,8
8514,11,5,6
8515,7,6,8
8516,7,6,8
8517,7,6,8
8518,4,9,1
8519,2,0,0
8520,11,5,6
8521,1,3,7
8522,7,6,8
8523,7,6,8
8524,7,6,8
8525,7,6,8
8526,7,6,8
8527,1,3,7
8528,7,6,8
8529,7,6,8
8530,11,5,6
8531,11,5,6
8532,7,6,8
8533,7,6,8
8534,11,6,8
8535,7,6,8
8536,11,0,0
8537,11,5,6
8538,11,9,1
8539,2,5,6
8540,4,5,6
8541,7,6,8
8542,7,6,8
8543,7,6,8
8544,7,6,8
8545,7,6,8
8546,11,5,6
8547,11,5,6
8548,11,5,6
8549,7,6,8
8550,1,5,6
8551,4,5,6
8552,7,6,8
8553,7,6,8
8554,11,0,0
8555,11,3,7
8556,7,6,8
8557,7,6,8
8558,7,6,8
8559,7,6,8
8560,8,7,9
8561,11,5,6
8562,7,6,8
8563,7,6,8
8564,11,5,6
8565,7,6,8
8566,6,0,0
8567,7,6,8
8568,7,6,8
8569,7,6,8
8570,7,6,8
8571,4,5,6
8572,7,9,1
8573,7,6,8
8574,7,6,8
8575,4,3,7
8576,11,5,6
8577,4,5,6
8578,7,6,8
8579,7,6,8
8580,7,6,8
8581,7,6,8
8582,7,6,8
8583,7,6,8
8584,7,6,8
8585,10,6,8
8586,4,5,6
8587,7,6,8
8588,11,5,6
8589,7,6,8
8590,7,6,8
8591,7,6,8
8592,7,6,8
8593,7,6,8
8594,7,6,8
8595,7,6,8
8596,4,5,6
8597,11,0,0
8598,4,5,6
8599,1,6,8
8600,4,5,6
8601,1,5,6
8602,7,6,8
8603,0,5,6
8604,7,6,8
8605,10,9,1
8606,7,6,8
8607,7,6,8
8608,8,7,9
8609,10,9,1
8610,7,6,8
8611,7,6,8
8612,7,6,8
8613,7,6,8
8614,7,6,8
8615,4,5,6
8616,7,6,8
8617,7,9,1
8618,7,6,8
8619,11,0,0
8620,7,6,8
8621,11,5,6
8622,7,6,8
8623,7,6,8
8624,7,6,8
8625,1,9,1
8626,3,4,5
8627,7,6,8
8628,11,0,0
8629,11,9,1
8630,7,6,8
8631,1,9,1
8632,7,6,8
8633,4,5,6
8634,7,6,8
8635,7,6,8
8636,11,0,0
8637,10,9,1
8638,7,9,1
8639,7,6,8
8640,7,6,8
8641,7,6,8
8642,11,5,6
8643,7,6,8
8644,11,0,0
8645,7,6,8
8646,11,5,6
8647,7,6,8
8648,7,6,8
8649,7,6,8
8650,4,5,6
8651,2,0,0
8652,11,0,0
8653,1,5,6
8654,7,6,8
8655,0,5,6
8656,11,0,0
8657,7,6,8
8658,11,0,0
8659,7,6,8
8660,7,6,8
8661,7,6,8
8662,7,6,8
8663,7,6,8
8664,11,5,6
8665,7,6,8
8666,11,0,0
8667,7,6,8
8668,4,6,8
8669,11,0,0
8670,1,6,8
8671,5,3,7
8672,4,5,6
8673,4,5,6
8674,7,6,8
8675,7,6,8
8676,7,6,8
8677,11,6,8
8678,14,13,4
8679,14,13,4
8680,14,13,4
8681,14,13,4
8682,14,13,4
8683,14,13,4
8684,12,12,2
8685,6,13,4
8686,14,13,4
8687,14,13,4
8688,14,10,3
8689,14,13,4
8690,14,13,4
8691,14,13,4
8692,14,13,4
8693,14,13,4
8694,14,13,4
8695,14,13,4
8696,14,13,4
8697,14,13,4
8698,14,13,4
8699,14,13,4
8700,14,13,4
8701,14,13,4
8702,14,13,4
8703,14,13,4
8704,14,13,4
8705,14,13,4
8706,14,13,4
8707,14,13,4
8708,14,13,4
8709,14,13,4
8710,14,13,4
8711,14,13,4
8712,14,13,4
8713,14,13,4
8714,14,13,4
8715,14,13,4
8716,14,13,4
8717,14,13,4
8718,14,13,4
8719,14,13,4
8720,14,13,4
8721,14,13,4
8722,14,13,4
8723,14,13,4
8724,14,13,4
8725,14,13,4
8726,14,13,4
8727,14,13,4
8728,14,13,4
8729,14,13,4
8730,14,13,4
8731,14,13,4
8732,14,13,4
8733,14,13,4
8734,14,13,4
8735,14,13,4
8736,14,13,4
8737,14,13,4
8738,14,13,4
8739,14,13,4
8740,14,13,4
8741,14,13,4
8742,14,13,4
8743,14,13,4
8744,14,13,4
8745,14,13,4
8746,14,13,4
8747,14,13,4
8748,14,13,4
8749,14,13,4
8750,14,13,4
8751,0,1,0
8752,11,1,0
8753,0,2,0
8754,0,0,0
8755,0,2,0
8756,0,2,0
8757,1,5,6
8758,0,2,0
8759,2,3,7
8760,0,1,0
8761,0,2,0
8762,0,2,0
8763,0,2,0
8764,0,2,0
8765,2,0,0
8766,1,0,0
8767,0,2,0
8768,0,2,0
8769,0,2,0
8770,11,1,0
8771,0,2,0
8772,1,2,0
8773,1,2,0
8774,1,1,0
8775,11,1,0
8776,14,1,0
8777,0,1,0
8778,0,0,0
8779,16,3,7
8780,16,3,7
8781,16,3,7
8782,16,3,7
8783,16,3,7
8784,16,3,7
8785,16,3,7
8786,16,3,7
8787,2,3,7
8788,16,3,7
8789,16,3,7
8790,16,3,7
8791,16,3,7
8792,16,3,7
8793,16,3,7
8794,16,3,7
8795,16,3,7
8796,16,3,7
8797,3,4,5
8798,16,3,7
8799,16,3,7
8800,16,3,7
8801,8,7,9
8802,16,3,7
8803,16,3,7
8804,16,3,7
8805,16,3,7
8806,5,3,7
8807,5,3,7
8808,16,3,7
8809,16,3,7
8810,16,3,7
8811,16,3,7
8812,16,3,7
8813,16,3,7
8814,16,3,7
8815,2,3,7
8816,16,3,7
8817,9,11,10
8818,9,11,10
8819,9,11,10
8820,9,11,10
8821,9,11,10
8822,9,11,10
8823,9,11,10
8824,9,11,10
8825,9,11,10
8826,9,11,10
8827,9,11,10
8828,9,11,10
8829,9,11,10
8830,9,11,10
8831,9,11,10
8832,9,11,10
8833,9,11,10
8834,9,11,10
8835,9,11,10
8836,9,11,10
8837,9,11,10
8838,9,11,10
8839,9,11,10
8840,9,11,10
8841,9,11,10
8842,9,11,10
8843,9,11,10
8844,9,11,10
8845,9,11,10
8846,9,11,10
8847,9,11,10
8848,9,11,10
8849,9,11,10
8850,9,11,10
8851,9,11,10
8852,9,11,10
8853,9,11,10
8854,9,11,10
8855,9,11,10
8856,9,11,10
8857,9,11,10
8858,9,11,10
8859,9,11,10
8860,9,11,10
8861,9,11,10
8862,9,11,10
8863,9,11,10
8864,9,11,10
8865,9,11,10
8866,9,11,10
8867,9,11,10
8868,9,11,10
8869,9,11,10
8870,9,11,10
8871,9,11,10
8872,9,11,10
8873,9,11,10
8874,9,11,10
8875,9,11,10
8876,9,11,10
8877,9,11,10
8878,9,11,10
8879,9,13,4
8880,9,11,10
8881,9,11,10
8882,9,11,10
8883,9,11,10
8884,9,11,10
8885,9,11,10
8886,9,11,10
8887,9,11,10
8888,9,11,10
8890,9,11,10
8892,9,11,10
8893,9,11,10
8894,9,11,10
8895,9,11,10
8896,9,11,10
8897,9,11,10
8898,9,11,10
8899,9,11,10
8900,9,11,10
8901,9,11,10
8902,9,11,10
8903,9,11,10
8905,9,11,10
8906,9,11,10
8907,9,11,10
8908,9,11,10
8910,9,11,10
8911,9,11,10
8912,9,11,10
8913,9,11,10
8914,9,11,10
8915,9,11,10
8916,2,1,0
8917,2,2,0
8918,2,2,0
8919,2,2,0
8920,2,2,0
8921,2,2,0
8922,2,2,0
8923,1,0,0
8924,2,2,0
8925,1,1,0
8926,0,2,0
8927,2,2,0
8928,2,2,0
8929,2,2,0
8930,2,2,0
8931,0,2,0
8932,2,2,0
8933,1,2,0
8934,2,2,0
8935,2,2,0
8936,2,1,0
8937,2,2,0
8938,2,0,0
8939,2,2,0
8940,2,2,0
8941,2,1,0
8942,2,2,0
8943,1,0,0
8944,2,2,0
8945,2,2,0
8946,2,0,0
8947,2,2,0
8948,2,2,0
8949,5,3,7
8950,2,3,7
8951,0,2,0
8952,16,3,7
8953,2,1,0
8954,2,3,7
8955,2,2,0
8956,5,3,7
8957,0,1,0
8958,2,2,0
8959,0,2,0
8960,2,1,0
8961,16,3,7
8962,0,1,0
8963,0,1,0
8964,8,7,9
8965,4,5,6
8966,1,2,0
8967,1,2,0
8968,5,3,7
8969,2,0,0
8970,2,1,0
8971,0,2,0
8972,0,1,0
8973,16,3,7
8974,2,2,0
8975,16,3,7
8976,0,1,0
8977,1,2,0
8978,0,2,0
8979,1,2,0
8980,0,1,0
8981,1,2,0
8982,1,1,0
8983,1,3,7
8984,1,0,0
8985,1,1,0
8986,16,3,7
8987,0,2,0
8988,1,2,0
8989,1,1,0
8990,4,5,6
8991,4,5,6
8992,4,5,6
8993,4,5,6
8994,4,5,6
8995,4,5,6
8996,4,5,6
8997,4,5,6
8998,4,5,6
8999,14,5,6
9000,4,5,6
9001,4,5,6
9002,2,5,6
9003,4,5,6
9004,2,5,6
9005,3,4,5
9006,4,5,6
9007,3,4,5
9008,4,5,6
9009,4,5,6
9010,4,5,6
9011,12,5,6
9012,4,5,6
9013,4,5,6
9014,4,5,6
9015,4,5,6
9016,4,5,6
9017,4,5,6
9018,4,5,6
9019,4,5,6
9020,8,5,6
9021,4,5,6
9022,4,5,6
9023,4,5,6
9024,4,5,6
9025,4,5,6
9026,4,5,6
9027,4,5,6
9028,4,5,6
9029,4,5,6
9030,4,5,6
9031,4,5,6
9032,4,5,6
9033,11,5,6
9034,4,5,6
9035,4,5,6
9036,4,5,6
9037,4,5,6
9038,4,5,6
9039,2,5,6
9040,4,5,6
9041,2,3,7
9042,4,5,6
9043,4,5,6
9044,4,5,6
9045,4,5,6
9046,4,5,6
9047,4,5,6
9048,4,5,6
9049,4,5,6
9050,1,0,0
9051,1,5,6
9052,4,5,6
9053,4,5,6
9054,4,5,6
9055,1,0,0
9056,4,5,6
9057,4,0,0
9058,4,5,6
9059,4,5,6
9060,4,5,6
9061,4,5,6
9062,4,5,6
9063,4,5,6
9064,3,4,5
9065,4,5,6
9066,13,5,6
9067,2,5,6
9068,4,5,6
9069,2,5,6
9070,4,5,6
9071,11,5,6
9072,4,5,6
9073,4,5,6
9074,4,5,6
9075,4,5,6
9076,4,5,6
9077,4,5,6
9078,4,5,6
9079,0,1,0
9080,0,0,0
9081,2,2,0
9082,0,2,0
9083,0,1,0
9084,1,2,0
9085,2,1,0
9086,1,2,0
9087,2,2,0
9088,0,2,0
9089,0,1,0
9090,2,2,0
9091,0,2,0
9092,1,0,0
9093,4,5,6
9094,1,2,0
9095,0,2,0
9096,0,1,0
9097,1,1,0
9098,0,2,0
9099,2,0,0
9100,8,7,9
9101,2,2,0
9102,0,2,0
9103,1,2,0
9104,2,1,0
9105,0,1,0
9106,11,1,0
9107,0,1,0
9108,3,8,0
9109,0,2,0
9110,5,0,0
9111,1,2,0
9112,1,3,7
9113,1,1,0
9114,2,3,7
9115,1,1,0
9116,2,3,7
9117,2,0,0
9118,4,5,6
9119,0,2,0
9120,2,1,0
9121,0,1,0
9122,0,0,0
9123,5,3,7
9124,1,1,0
9125,2,1,0
9126,0,1,0
9127,0,0,0
9128,0,1,0
9129,5,3,7
9130,2,1,0
9131,2,1,0
9132,2,1,0
9133,2,0,0
9134,2,1,0
9135,13,10,3
9136,5,3,7
9137,1,0,0
9138,0,5,6
9139,8,7,9
9140,1,2,0
9141,0,1,0
9142,6,0,0
9143,0,2,0
9144,8,7,9
9145,2,2,0
9146,6,1,0
9147,2,1,0
9148,1,2,0
9149,5,3,7
9150,5,3,7
9151,0,2,0
9152,2,2,0
9153,0,1,0
9154,2,0,0
9155,1,0,0
9156,11,1,0
9157,1,2,0
9158,0,2,0
9159,5,3,7
9160,2,2,0
9161,1,1,0
9162,2,1,0
9163,5,3,7
9164,0,5,6
9165,1,2,0
9166,1,1,0
9167,1,2,0
9168,2,0,0
9169,8,7,9
9170,2,3,7
9171,5,3,7
9172,0,2,0
9173,2,0,0
9174,2,2,0
9175,12,12,2
9176,1,2,0
9177,2,0,0
9178,2,0,0
9179,2,3,7
9180,0,1,0
9181,1,2,0
9182,0,2,0
9183,2,2,0
9184,2,2,0
9185,0,2,0
9186,1,1,0
9187,3,4,5
9188,5,3,7
9189,2,0,0
9190,1,0,0
9191,0,2,0
9192,0,2,0
9193,2,1,0
9194,2,2,0
9195,2,2,0
9196,0,1,0
9197,2,5,6
9198,5,3,7
9199,3,4,5
9200,14,13,4
9201,0,1,0
9202,0,0,0
9203,2,2,0
9204,0,2,0
9205,2,1,0
9206,2,3,7
9207,2,2,0
9208,0,1,0
9209,2,0,0
9210,2,0,0
9211,2,0,0
9212,1,2,0
9213,2,3,7
9214,2,2,0
9215,1,1,0
9216,1,2,0
9217,2,2,0
9218,2,2,0
9219,1,1,0
9220,9,1,0
9221,4,5,6
9222,1,2,0
9223,1,2,0
9224,2,2,0
9225,2,3,7
9226,0,2,0
9227,2,1,0
9228,1,2,0
9229,0,2,0
9230,1,1,0
9231,4,5,6
9232,1,2,0
9233,1,2,0
9234,0,2,0
9235,5,3,7
9236,1,2,0
9237,0,2,0
9238,2,2,0
9239,3,4,5
9240,1,1,0
9241,3,4,5
9242,3,4,5
9243,3,4,5
9244,3,4,5
9245,3,4,5
9246,3,4,5
9247,3,4,5
9248,3,4,5
9249,3,4,5
9250,3,4,5
9251,3,4,5
9252,3,4,5
9253,3,4,5
9254,3,4,5
9255,3,4,5
9256,3,4,5
9257,3,4,5
9258,3,4,5
9259,3,4,5
9260,3,4,5
9261,3,4,5
9262,3,4,5
9263,3,4,5
9264,3,4,5
9265,3,4,5
9266,3,4,5
9267,3,4,5
9268,3,4,5
9269,3,4,5
9270,3,4,5
9271,3,4,5
9272,3,4,5
9273,3,4,5
9274,3,4,5
9275,3,4,5
9276,3,4,5
9277,3,4,5
9278,3,4,5
9279,3,4,5
9280,3,4,5
9281,3,4,5
9282,3,4,5
9283,3,4,5
9284,3,4,5
9285,3,4,5
9286,3,4,5
9287,3,4,5
9288,3,4,5
9289,3,4,5
9290,3,4,5
9291,3,4,5
9292,3,4,5
9293,3,4,5
9294,3,4,5
9295,3,4,5
9296,3,4,5
9297,3,4,5
9298,3,4,5
9299,3,4,5
9300,3,4,5
9301,3,4,5
9302,3,4,5
9303,3,4,5
9304,3,4,5
9305,3,4,5
9306,3,4,5
9307,3,4,5
9308,3,4,5
9309,8,4,5
9310,3,4,5
9311,3,4,5
9312,3,4,5
9313,3,4,5
9314,3,4,5
9315,3,4,5
9316,3,4,5
9317,3,4,5
9318,3,4,5
9319,3,4,5
9320,3,4,5
9321,3,4,5
9322,3,4,5
9323,3,4,5
9324,3,4,5
9325,3,4,5
9326,3,4,5
9327,3,4,5
9328,3,4,5
9329,3,4,5
9330,3,4,5
9331,3,4,5
9332,3,4,5
9333,3,4,5
9334,3,4,5
9335,3,4,5
9336,3,4,5
9337,3,4,5
9338,3,4,5
9339,3,4,5
9340,3,4,5
9341,3,4,5
9342,3,4,5
9343,3,4,5
9344,3,4,5
9345,3,4,5
9346,3,4,5
9347,3,4,5
9348,3,4,5
9349,3,4,5
9350,3,4,5
9351,3,4,5
9352,3,4,5
9353,3,4,5
9354,3,4,5
9355,3,4,5
9356,3,4,5
9357,3,4,5
9358,3,4,5
9359,3,4,5
9360,3,4,5
9361,8,7,9
9362,7,6,8
9363,10,9,1
9364,7,6,8
9365,0,2,0
9366,11,6,8
9367,0,2,0
9368,4,5,6
9369,8,7,9
9370,0,2,0
9371,1,2,0
9372,1,1,0
9373,0,1,0
9374,3,4,5
9375,0,2,0
9376,1,1,0
9377,3,4,5
9378,11,5,6
9379,1,1,0
9380,1,2,0
9381,0,2,0
9382,6,0,0
9383,3,4,5
9384,1,0,0
9385,1,1,0
9386,0,1,0
9387,1,1,0
9388,2,2,0
9389,2,3,7
9390,0,2,0
9391,7,6,8
9392,0,0,0
9393,1,2,0
9394,12,12,2
9395,0,5,6
9396,1,2,0
9397,1,0,0
9398,0,2,0
9399,1,1,0
9400,1,2,0
9401,1,2,0
9402,1,0,0
9403,12,1,0
9404,1,0,0
9405,8,7,9
9406,7,0,0
9407,3,10,3
9408,8,7,9
9409,0,2,0
9410,2,3,7
9411,1,2,0
9412,1,2,0
9413,11,6,8
9414,1,2,0
9415,0,2,0
9416,7,6,8
9417,1,2,0
9418,1,1,0
9419,4,5,6
9420,1,1,0
9421,1,2,0
9422,1,0,0
9423,1,1,0
9424,0,2,0
9425,1,0,0
9426,1,1,0
9427,2,1,0
9428,1,1,0
9429,1,3,7
9430,7,0,0
9431,12,12,2
9432,0,2,0
9433,7,6,8
9434,1,6,8
9435,1,2,0
9436,2,0,0
9437,2,2,0
9438,1,3,7
9439,1,1,0
9440,0,1,0
9441,1,0,0
9442,1,2,0
9443,2,0,0
9444,1,3,7
9445,14,13,4
9446,10,9,1
9447,1,3,7
9448,0,1,0
9449,1,2,0
9450,8,7,9
9451,1,1,0
9452,2,2,0
9453,1,2,0
9454,0,2,0
9455,0,2,0
9456,5,13,4
9457,1,0,0
9458,1,1,0
9459,2,0,0
9460,11,1,0
9461,1,1,0
9462,12,5,6
9463,8,7,9
9464,1,1,0
9465,0,2,0
9466,0,2,0
9467,1,1,0
9468,0,2,0
9469,8,7,9
9470,0,2,0
9471,1,0,0
9472,16,3,7
9473,2,3,7
9474,5,3,7
9475,2,3,7
9476,5,3,7
9477,5,3,7
9478,5,3,7
9479,5,3,7
9480,5,3,7
9481,5,3,7
9482,5,3,7
9483,5,3,7
9484,5,3,7
9485,5,3,7
9486,1,3,7
9487,1,2,0
9488,1,2,0
9489,5,3,7
9490,1,3,7
9491,5,3,7
9492,5,3,7
9493,1,0,0
9494,5,3,7
9495,1,3,7
9496,5,3,7
9497,5,3,7
9498,5,3,7
9499,5,3,7
9500,5,3,7
9501,5,3,7
9502,1,0,0
9503,2,2,0
9504,5,3,7
9505,1,3,7
9506,5,3,7
9507,1,3,7
9508,5,3,7
9509,5,3,7
9510,5,3,7
9511,5,3,7
9512,1,3,7
9513,5,3,7
9514,5,3,7
9515,5,3,7
9516,5,3,7
9517,5,3,7
9518,1,1,0
9519,7,6,8
9520,10,9,1
9521,10,9,1
9522,2,5,6
9523,7,6,8
9524,7,6,8
9525,7,6,8
9526,7,6,8
9527,1,5,6
9528,2,3,7
9529,7,6,8
9530,7,6,8
9531,2,3,7
9532,7,9,1
9533,4,5,6
9534,7,6,8
9535,2,5,6
9536,10,9,1
9537,7,6,8
9538,7,9,1
9539,2,9,1
9540,7,6,8
9541,10,9,1
9542,7,6,8
9543,7,6,8
9544,7,6,8
9545,10,9,1
9546,7,6,8
9547,7,6,8
9548,10,9,1
9549,7,9,1
