,leiden_labels,desc_labels,ctec_ob_labels
9533,4,5,12
9534,7,6,15
9535,2,5,12
9536,10,9,2
9537,7,6,15
9538,7,9,2
9539,2,9,2
9540,7,6,15
9541,10,9,2
9542,7,6,15
9543,7,6,15
9544,7,6,15
9545,10,9,2
9546,7,6,15
9547,7,6,15
9548,10,9,2
9549,7,9,2
9550,10,9,2
9551,7,6,15
9552,10,9,2
9553,10,9,2
9554,2,0,0
9555,7,6,15
9556,7,6,15
9557,11,0,12
9558,2,5,0
9559,2,0,14
9560,4,5,12
9561,7,6,15
9562,7,6,15
9563,10,9,2
9564,4,9,12
9565,7,6,15
9566,10,9,2
9567,7,6,15
9568,7,6,15
9569,4,6,12
9570,10,9,2
9571,7,6,15
9572,7,6,15
9573,11,5,3
9574,10,9,2
9575,7,6,15
9576,7,6,15
9577,7,6,15
9578,1,1,0
9579,7,6,15
9580,2,0,0
9581,12,6,4
9582,8,7,16
9583,2,1,0
9584,10,9,2
9585,8,7,16
9586,10,9,2
9587,2,0,14
9588,7,6,15
9589,10,9,2
9590,7,9,15
9591,11,0,3
9592,11,5,3
9593,7,6,15
9594,4,5,12
9595,7,6,15
9596,12,9,4
9597,7,9,15
9598,7,6,15
9599,1,0,14
9600,7,6,15
9601,14,13,6
9602,7,6,15
9603,4,5,12
9604,11,5,3
9605,10,9,2
9606,7,6,15
9607,7,6,15
9608,7,6,15
9609,7,6,15
9610,10,9,2
9611,2,0,14
9612,10,9,2
9613,7,6,15
9614,1,0,0
9615,11,9,12
9616,1,5,0
9617,1,3,13
9618,7,6,15
9619,7,9,15
9620,4,0,14
9621,10,9,2
9622,7,6,15
9623,0,0,0
9624,7,6,15
9625,7,6,15
9626,4,5,12
9627,7,6,15
9628,7,6,15
9629,10,9,2
9630,0,0,0
9631,10,9,2
9632,10,9,2
9633,10,9,2
9634,7,6,15
9635,7,9,2
9636,3,4,11
9637,7,6,15
9638,4,5,12
9639,1,4,11
9640,9,11,17
9641,9,11,17
9642,9,11,17
9643,9,11,17
9644,9,11,17
9645,9,11,17
9646,9,11,17
9647,9,11,17
9648,9,11,17
9649,9,11,17
9650,9,11,17
9651,9,11,17
9652,9,11,17
9653,9,11,17
9654,9,11,17
9655,9,11,17
9656,9,11,17
9657,9,11,17
9658,9,11,17
9659,9,11,17
9660,9,11,17
9661,9,11,17
9662,9,11,17
9663,9,11,17
9664,9,11,17
9665,9,11,17
9666,9,11,17
9667,9,11,17
9668,9,11,17
9669,9,11,17
9670,9,11,17
9671,9,11,17
9672,9,11,17
9673,9,11,17
9674,9,11,17
9675,9,11,17
9676,9,11,17
9677,9,11,17
9678,9,11,17
9679,9,11,17
9680,9,11,17
9681,9,11,17
9682,9,11,17
9683,9,11,17
9684,9,11,17
9685,9,11,17
9686,9,11,17
9687,9,11,17
9688,9,11,17
9689,9,11,17
9690,9,11,17
9691,9,11,17
9692,9,11,17
9693,9,11,17
9694,9,11,17
9695,9,11,17
9696,9,11,17
9697,9,11,17
9698,9,11,17
9699,9,11,17
9700,9,11,17
9701,9,11,17
9702,9,11,17
9703,9,11,17
9704,9,11,17
9705,13,10,5
9706,13,10,5
9707,13,10,5
9708,13,10,5
9709,15,10,5
9710,13,10,5
9711,13,10,5
9712,15,10,5
9713,13,10,5
9714,13,10,5
9715,15,10,5
9716,13,10,5
9717,15,10,5
9718,13,10,5
9719,13,10,5
9720,15,10,5
9721,13,10,5
9722,13,10,5
9723,13,10,5
9724,13,10,5
9725,13,10,5
9726,13,10,5
9727,15,10,5
9728,8,7,16
9729,8,7,16
9730,8,7,16
9731,8,7,16
9732,8,7,16
9733,8,7,16
9734,8,7,16
9735,8,7,16
9736,8,7,16
9737,8,7,16
9738,8,7,16
9739,8,7,16
9740,8,7,16
9741,8,7,16
9742,8,7,16
9743,8,7,16
9744,8,7,16
9745,8,7,16
9746,8,7,16
9747,8,7,16
9748,8,7,16
9749,8,7,16
9750,8,7,16
9751,8,7,16
9752,8,7,16
9753,8,7,16
9754,8,7,16
9755,8,7,16
9756,8,7,16
9757,8,7,16
9758,8,7,16
9759,8,7,16
9760,8,7,16
9761,8,7,16
9762,8,7,16
9763,8,7,16
9764,8,7,16
9765,8,7,16
9766,8,7,16
9767,8,7,16
9768,8,7,16
9769,8,7,16
9770,8,7,16
9771,8,7,16
9772,8,7,16
9773,8,7,16
9774,8,7,16
9775,8,7,16
9776,8,7,16
9777,8,7,16
9778,8,7,16
9779,8,7,16
9780,8,7,16
9781,8,7,16
9782,8,7,16
9783,8,7,16
9784,8,7,16
9785,8,7,16
9786,8,7,16
9787,8,7,16
9788,8,7,16
9789,8,7,16
9790,8,7,16
9791,8,7,16
9792,8,7,16
9793,8,7,16
9794,8,7,16
9795,14,13,6
9796,14,13,6
9797,14,13,6
9798,14,13,6
9799,14,13,6
9800,14,13,6
9801,14,13,6
9802,14,13,6
9803,14,13,6
9804,14,13,6
9805,14,13,6
9806,14,13,6
9807,14,13,6
9808,14,13,6
9809,14,13,6
9810,14,13,6
9811,14,13,6
9812,14,13,6
9813,14,13,6
9814,12,12,4
9815,12,12,4
9816,12,12,4
9817,12,12,4
9818,12,12,4
9819,12,12,4
9820,12,12,4
9821,12,12,4
9822,12,12,4
9823,12,12,4
9824,12,12,4
9825,12,12,4
9826,12,12,4
9827,12,12,4
9828,12,12,4
9829,12,12,4
9830,12,12,4
9831,12,12,4
9832,12,12,4
9833,12,12,4
9834,12,12,4
9835,12,12,4
9836,12,12,4
9837,12,12,4
9838,12,12,4
9839,2,2,10
9840,5,3,13
9841,2,2,0
9842,4,5,12
9843,2,1,0
9844,4,5,12
9845,0,2,0
9846,4,5,12
9847,5,3,13
9848,2,2,0
9849,7,6,15
9850,2,1,0
9851,2,2,0
9852,5,3,13
9853,1,2,0
9854,0,2,0
9855,1,1,0
9856,2,0,0
9857,1,2,0
9858,9,11,17
9859,7,6,15
9861,2,3,0
9862,2,2,0
9863,5,3,13
9864,0,2,0
9865,1,0,0
9866,7,6,15
9867,5,3,13
9868,13,10,5
9869,0,2,0
9870,5,3,13
9871,13,10,5
9872,4,5,12
9873,2,1,0
9874,9,11,17
9875,9,11,17
9876,4,5,12
9877,1,1,0
9878,2,2,0
9879,0,2,0
9880,12,12,4
9881,3,4,11
9882,0,2,0
9883,5,3,13
9884,11,1,12
9885,0,2,0
9886,5,3,13
9887,10,9,2
9888,0,2,0
9889,1,2,0
9890,1,2,0
9891,3,4,11
9892,8,7,16
9893,0,1,0
9894,3,4,11
9895,7,6,15
9896,7,6,15
9897,2,1,0
9898,9,11,17
9899,3,4,11
9900,5,3,13
9901,3,4,11
9902,7,6,15
9903,2,1,0
9904,5,3,13
9905,5,3,13
9906,4,5,12
9907,7,6,15
9908,5,3,13
9909,2,2,0
9910,10,9,2
9911,0,1,0
9912,15,7,5
9913,2,0,0
9914,1,1,0
9915,2,0,14
9916,0,3,13
9917,4,5,12
9918,0,2,0
9919,3,4,11
9920,2,2,0
9921,5,3,13
9922,1,0,0
9923,1,2,0
9924,3,4,11
9925,11,0,12
9926,3,4,11
9927,8,7,16
9928,7,6,15
9929,13,10,5
9930,1,1,0
9931,11,0,3
9932,5,3,13
9933,5,3,13
9934,9,11,17
9935,1,1,0
9936,0,2,0
9937,11,0,12
9938,5,3,13
9939,4,5,12
9940,4,5,12
9941,5,3,13
9942,3,4,11
9943,5,3,13
9944,10,9,2
9945,1,2,0
9946,1,1,0
9947,1,2,0
9948,3,4,11
9949,0,6,0
9950,0,1,0
9951,8,7,16
9952,16,3,8
9953,5,3,13
9954,2,9,2
9955,6,7,16
9956,1,2,0
9957,7,6,15
9958,0,0,0
9959,1,2,0
9960,3,4,11
9961,3,4,11
9962,0,1,0
9963,1,3,1
9964,10,9,2
9966,8,7,16
9967,7,6,15
9968,9,11,17
9969,1,1,0
9970,5,3,13
9971,1,2,0
9972,5,3,13
9973,3,4,11
9974,0,13,6
9975,9,12,17
9976,1,0,0
9977,10,9,2
9978,0,1,0
9979,2,0,0
9980,1,0,0
9981,1,1,0
9982,0,2,0
9983,0,1,0
9984,13,10,5
9985,2,2,0
9986,5,3,13
9987,4,5,12
9988,10,9,2
9989,9,11,17
9990,4,5,12
9991,11,2,3
9992,3,4,11
9993,1,1,0
9994,1,1,0
9995,2,1,0
9996,5,3,13
9997,3,4,11
9998,0,2,0
9999,5,3,13
10000,0,0,14
10001,1,1,0
10002,10,9,2
10003,5,3,13
10004,1,0,1
10005,9,11,17
10006,3,4,11
10007,1,2,1
10008,1,0,14
10009,1,2,0
10010,9,11,17
10011,3,4,11
10012,10,9,2
10013,9,11,17
10014,5,3,13
10015,3,1,11
10017,8,7,16
10018,0,0,0
10019,9,11,17
10020,0,2,0
10021,15,7,7
10022,1,2,0
10023,4,5,12
10024,4,5,12
10025,0,1,0
10026,2,1,0
10027,10,9,2
10028,7,6,15
10029,10,9,2
10030,7,6,15
10031,3,4,11
10032,2,0,0
10033,4,5,12
10034,1,2,0
10035,11,5,3
10036,1,0,0
10037,16,3,8
10038,3,4,11
10039,4,5,12
10040,2,1,0
10041,0,0,14
10043,4,5,12
10044,3,4,11
10045,4,5,12
10046,2,0,0
10047,1,1,0
10048,5,3,13
10049,4,5,12
10050,11,5,12
10051,0,2,0
10052,1,1,0
10053,9,11,17
10054,13,10,5
10055,0,1,0
10056,7,6,15
10057,4,5,12
10058,5,3,13
10059,2,5,0
10060,2,2,0
10061,0,1,0
10062,7,6,15
10063,2,1,0
10064,1,2,0
10065,1,1,0
10066,1,0,14
10067,13,10,5
10068,2,3,0
10069,5,3,13
10070,3,4,11
10071,1,2,1
10072,2,5,12
10073,2,3,0
10074,4,5,12
10075,0,2,0
10076,5,3,13
10077,4,5,12
10078,2,2,0
10079,9,11,17
10080,2,3,0
10081,3,4,11
10082,2,1,0
10083,1,2,0
10084,7,6,15
10085,1,3,0
10086,0,2,0
10087,3,4,11
10088,3,4,11
10089,9,11,17
10090,2,1,0
10091,0,2,0
10092,2,2,0
10093,7,6,15
10094,2,1,0
10095,7,6,15
10096,2,0,14
10097,5,3,13
10098,10,6,2
10099,2,0,0
10100,0,2,0
10101,7,6,15
10102,4,5,12
10103,3,4,11
10104,2,2,0
10105,1,1,0
10106,11,5,3
10107,4,5,12
10108,0,0,0
10109,11,9,2
10110,7,6,15
10111,4,5,12
10112,0,1,0
10113,3,4,11
10114,10,6,2
10115,3,4,11
10116,8,7,16
10117,13,0,5
10118,1,3,1
10119,0,2,0
10120,0,2,0
10121,1,0,0
10122,7,6,15
10123,11,5,12
10124,0,1,0
10125,1,2,0
10126,10,9,2
10127,0,0,0
10128,1,2,0
10129,1,2,0
10130,9,11,17
10131,0,0,0
10132,10,9,2
10133,3,4,11
10134,1,2,1
10135,15,10,5
10136,15,10,7
10137,4,5,12
10138,4,5,12
10139,5,3,13
10140,1,1,0
10141,4,5,12
10143,16,3,13
10144,2,0,0
10145,7,6,15
10146,11,1,12
10147,2,10,5
10148,0,2,0
10149,1,2,0
10150,9,11,17
10151,2,1,0
10152,1,2,1
10153,3,4,11
10154,3,4,11
10155,13,10,5
10156,11,9,12
10157,0,1,0
10158,2,1,0
10159,11,0,3
10160,5,3,13
10161,8,7,16
10162,11,1,3
10163,1,0,14
10164,4,5,12
10165,3,4,11
10166,4,5,12
10167,2,5,12
10168,2,0,10
10169,1,0,14
10170,2,2,0
10171,4,5,12
10172,0,2,0
10173,1,2,1
10174,4,5,12
10175,0,2,0
10176,5,3,13
10177,2,3,0
10178,0,2,0
10179,13,10,5
10180,10,9,2
10181,1,2,0
10182,10,9,2
10183,1,1,0
10184,4,5,12
10186,2,5,0
10187,3,4,11
10188,3,4,11
10189,5,3,13
10190,2,2,0
10191,7,6,15
10192,0,0,0
10193,1,0,0
10195,2,1,0
10196,5,3,13
10197,5,3,13
10198,3,4,11
10199,16,3,8
10200,1,2,0
10201,9,11,17
10202,5,3,13
10203,2,2,0
10204,4,0,12
10205,1,2,0
10206,7,6,15
10207,4,5,12
10208,0,1,0
10209,7,6,15
10210,1,1,0
10211,1,1,0
10212,4,5,12
10213,4,5,12
10214,0,1,0
10216,0,1,0
10218,2,1,0
10219,2,5,12
10220,3,4,11
10221,0,1,0
10222,0,2,0
10223,11,0,12
10224,1,1,0
10227,0,2,0
10230,0,1,0
10231,11,0,12
10232,5,3,13
10233,11,5,3
10234,1,2,0
10235,1,2,0
10236,1,1,0
10237,5,3,13
10238,0,2,0
10239,3,4,11
10240,5,3,13
10241,7,6,15
10242,9,11,17
10243,1,1,0
10244,5,3,13
10245,0,2,0
10246,2,0,0
10247,10,9,2
10248,0,1,0
10250,7,6,15
10251,4,5,12
10252,0,1,0
10253,2,0,14
10254,0,2,0
10255,3,4,11
10256,2,1,0
10258,0,2,0
10259,1,1,0
10260,0,2,0
10261,11,5,12
10262,2,1,0
10263,11,9,12
10264,2,3,0
10265,4,5,12
10266,11,5,12
10267,0,2,0
10268,8,7,16
10269,9,11,17
10270,1,1,0
10271,0,1,0
10272,3,4,11
10273,12,12,4
10274,4,5,12
10275,3,4,11
10276,11,9,2
10277,3,4,11
10278,1,2,0
10279,13,10,5
10280,0,1,0
10281,10,9,2
10282,7,6,15
10283,7,9,15
10284,1,2,0
10285,0,2,0
10286,5,3,13
10287,5,3,13
10288,2,2,0
10289,3,4,11
10290,0,2,0
10291,0,1,0
10292,5,3,13
10294,2,3,13
10295,0,2,0
10296,15,10,5
10298,4,5,12
10299,1,2,0
10300,5,3,13
10301,3,4,11
10302,1,2,0
10303,3,4,11
10304,7,6,15
10305,5,3,13
10306,4,5,12
10308,15,10,7
10309,0,2,0
10310,1,1,0
10311,0,2,0
10312,2,0,10
10313,5,3,13
10314,2,2,0
10315,0,2,0
10316,0,1,0
10317,4,5,12
10318,2,1,0
10319,2,1,0
10320,5,3,13
10321,10,9,2
10322,4,5,12
10323,7,6,15
10324,7,6,15
10325,3,4,11
10326,2,2,0
10327,4,5,12
10328,2,1,0
10329,0,2,0
10330,2,2,0
10331,7,6,15
10332,3,4,11
10333,1,2,0
10334,1,1,0
10335,1,3,13
10337,4,5,12
10338,4,5,12
10339,7,6,15
10340,11,5,3
10341,5,3,13
10342,0,2,0
10343,0,1,0
10344,1,3,1
10345,3,4,11
10346,9,11,17
10347,4,5,12
10348,2,3,0
10349,5,3,13
10350,7,6,15
10351,0,1,0
10353,2,3,13
10354,0,2,0
10355,9,11,17
10356,2,1,0
10357,11,1,12
10358,0,1,0
10359,5,3,13
10360,5,3,13
10361,0,2,0
10362,1,1,0
10363,7,6,15
10364,3,4,11
10365,1,1,0
10366,8,7,16
10367,3,4,11
10368,3,4,11
10369,0,2,0
10370,1,1,0
10371,2,2,0
10372,3,4,11
10373,8,7,16
10374,5,3,13
10375,4,5,12
10376,2,1,0
10378,4,5,12
10379,5,3,13
10380,0,2,0
10381,1,2,0
10382,1,3,13
10383,7,1,15
10384,3,4,11
10385,1,2,0
10386,7,6,15
10387,0,2,0
10388,8,7,16
10389,13,10,5
10390,1,2,0
10391,7,6,15
10392,2,1,0
10393,3,4,11
10394,13,10,5
10395,4,5,12
10396,2,1,10
10397,12,12,4
10398,0,2,0
10399,1,1,0
10401,3,4,11
10402,2,2,0
10403,5,3,13
10404,1,1,0
10406,4,5,12
10407,9,11,17
10408,0,2,0
10409,4,5,12
10410,0,2,0
10412,2,2,0
10413,0,2,0
10414,2,0,0
10415,2,1,0
10416,4,5,12
10417,4,5,12
10418,1,2,0
10419,7,6,15
10420,11,2,12
10421,3,4,11
10422,3,4,11
10423,2,1,0
10424,4,5,12
10425,11,1,3
10426,3,4,11
10427,3,4,11
10428,0,0,14
10430,8,7,16
10431,1,1,0
10432,0,0,0
10433,0,1,0
10434,2,1,0
10435,5,3,13
10436,5,3,13
10437,0,1,0
10438,7,6,15
10440,1,3,1
10441,4,5,12
10442,4,5,12
10443,4,5,12
10444,2,0,0
10445,10,9,2
10446,10,9,2
10447,5,3,13
10448,10,9,2
10449,0,1,0
10450,0,2,0
10451,3,4,11
10452,0,2,0
10453,2,0,10
10454,2,2,10
10456,5,3,13
10457,3,4,11
10459,3,4,11
10460,0,2,0
10462,2,0,14
10463,2,12,4
10466,3,4,11
10467,2,2,0
10468,8,3,16
10469,1,3,0
10471,0,1,0
10472,11,0,3
10473,3,4,11
10474,5,3,13
10475,13,10,5
10476,0,2,0
10477,7,6,15
10479,0,1,0
10480,1,2,0
10481,2,0,0
10482,5,3,13
10483,0,0,0
10484,0,1,0
10485,5,3,13
10486,1,2,0
10487,5,3,13
10488,0,1,0
10489,3,4,11
10490,0,1,0
10492,1,2,0
10493,2,1,0
10494,7,6,15
10495,3,4,11
10496,1,3,0
10497,0,2,0
10498,5,3,13
10499,0,2,0
10500,3,4,11
10502,5,3,13
10504,8,7,16
10506,1,1,0
10507,2,1,0
10508,4,5,12
10509,11,1,12
10510,0,0,0
10511,5,3,13
10512,1,1,0
10513,1,2,0
10514,7,6,15
10515,1,2,0
10516,5,3,13
10517,2,2,0
10518,5,3,13
10519,1,0,0
10520,0,2,0
10521,9,11,17
10522,10,9,2
10523,3,4,11
10524,7,6,15
10525,2,0,0
10526,1,2,0
10527,1,2,1
10528,0,2,0
10529,0,1,0
10530,2,0,0
10532,5,3,13
10533,2,1,0
10534,5,3,13
10535,0,1,0
10536,16,3,8
10537,1,2,0
10538,2,1,0
10539,4,5,12
10540,1,0,0
10541,5,3,13
10542,11,3,3
10543,8,7,16
10544,7,6,15
10546,4,5,12
10547,1,1,0
10549,1,3,13
10550,1,2,1
10551,5,3,13
10552,2,2,0
10553,5,3,13
10554,1,2,1
10555,5,3,13
10556,0,0,14
10557,1,2,0
10558,2,1,0
10559,7,6,15
10560,7,6,15
10561,5,3,13
10562,5,3,13
10563,0,1,0
10564,1,2,1
10566,2,0,0
10567,10,9,2
10568,9,11,17
10569,5,3,13
10570,2,1,0
10572,3,4,11
10573,9,11,17
10574,12,0,4
10575,3,4,11
10576,0,1,0
10577,6,0,14
10578,0,0,14
10580,3,4,11
10581,1,1,0
10582,9,11,17
10583,1,1,0
10584,4,5,12
10585,0,1,0
10586,0,1,0
10587,15,7,7
10588,0,2,0
10589,3,4,11
10590,0,0,0
10591,5,3,13
10592,5,3,13
10593,10,9,2
10594,9,11,17
10595,0,0,0
10596,2,0,0
10597,2,2,0
10598,4,5,12
10599,10,9,2
10600,1,0,0
10601,5,1,13
10604,11,6,12
10605,11,0,12
10606,0,1,0
10607,1,1,0
10608,0,2,0
10609,2,0,14
10610,11,1,3
10611,2,1,0
10612,1,1,1
10613,4,5,12
10614,4,5,12
10615,0,1,0
10616,13,10,5
10617,13,10,5
10618,1,2,0
10619,11,0,12
10620,1,0,0
10622,8,7,16
10623,2,0,0
10624,1,3,0
10626,4,5,12
10627,0,1,0
10628,1,2,0
10629,1,2,0
10630,7,6,15
10631,0,1,0
10632,4,5,12
10633,1,2,1
10635,2,1,0
10636,1,2,0
10637,2,1,10
10638,4,5,12
10640,13,10,5
10642,1,2,0
10643,11,8,14
10646,7,6,15
10647,15,4,7
10648,1,1,0
10649,2,0,14
10650,6,0,14
10651,5,3,13
10652,0,2,0
10653,8,7,16
10654,11,0,12
10655,11,0,14
10656,1,2,1
10657,7,6,15
10658,1,2,1
10659,4,5,12
10660,8,7,16
10662,5,3,13
10663,7,6,15
10664,3,4,11
10665,4,5,12
10666,11,0,12
10667,11,1,12
10669,3,4,11
10670,2,1,0
10671,3,4,11
10672,1,2,1
10673,11,5,3
10674,2,2,10
10676,5,3,13
10677,2,2,0
10678,2,2,0
10680,3,4,11
10681,0,2,0
10682,4,5,12
10683,13,10,5
10684,1,2,1
10685,0,2,0
10686,8,7,16
10687,0,1,0
10688,4,5,12
10689,5,3,13
10690,10,9,2
10691,2,2,10
10692,1,2,1
10693,3,4,11
10694,1,1,0
10695,0,2,0
10696,0,2,0
10697,0,0,0
10698,9,11,17
10699,0,2,0
10700,15,7,7
10701,8,7,16
10702,7,6,15
10703,13,10,5
10704,0,2,0
10705,1,2,0
10706,1,1,0
10707,5,3,13
10708,3,4,11
10709,1,2,0
10710,4,0,14
10712,0,0,0
10713,11,5,3
10714,1,1,0
10715,3,4,11
10716,1,2,0
10717,0,0,14
10718,3,4,11
10719,2,1,10
10720,1,1,0
10721,0,1,0
10722,2,1,10
10723,3,4,11
10726,4,5,12
10728,11,5,12
10729,1,0,0
10731,5,3,13
10732,1,2,1
10733,8,7,16
10734,1,1,0
10735,0,2,0
10737,9,11,17
10739,4,5,12
10741,1,2,0
10743,1,2,0
10746,0,2,0
10747,3,4,11
10749,0,2,0
10751,1,1,0
10752,6,9,2
10753,7,6,15
10754,2,0,0
10755,5,3,13
10756,0,1,0
10757,3,4,11
10758,11,6,3
10759,5,3,13
10763,13,10,5
10765,0,1,0
10769,4,5,12
10770,2,2,0
10771,3,4,11
10772,1,1,0
10773,11,5,3
10774,0,2,0
10779,1,2,0
10780,7,6,15
10781,2,1,10
10782,1,2,1
10783,1,9,2
10784,9,11,17
10785,7,6,15
10786,10,9,2
10787,7,6,15
10788,4,5,12
10789,1,1,0
10790,2,1,0
10791,2,5,0
10792,1,2,1
10793,2,2,0
10794,0,1,0
10795,10,9,2
10796,3,4,11
10797,4,5,12
10798,10,9,2
10799,0,2,0
10800,1,1,0
10801,2,2,0
10802,9,11,17
10803,11,5,12
10804,2,1,10
10805,0,2,0
10806,8,10,5
10807,2,5,12
10808,0,1,0
10809,4,5,12
10810,15,10,5
10811,0,2,0
10812,1,0,1
10813,0,2,0
10814,6,1,14
10815,5,3,13
10816,7,6,15
10817,2,2,0
10818,4,5,12
10819,0,2,0
10820,3,4,11
10821,1,0,1
10822,7,6,15
10823,1,2,0
10824,1,0,0
10825,15,7,7
10826,2,1,0
10827,0,1,0
10828,7,6,15
10829,9,11,17
10830,4,5,12
10831,2,0,0
10832,4,5,12
10833,7,6,15
10834,1,0,14
10835,9,11,17
10836,2,1,0
10837,5,3,13
10838,5,3,13
10839,3,4,11
10840,7,6,15
10841,8,7,16
10842,1,2,0
10843,1,2,1
10844,1,0,0
10845,8,7,16
10846,6,1,0
10847,3,4,11
10848,2,2,0
10849,0,1,0
10850,2,2,0
10851,0,2,0
10853,11,5,3
10854,0,1,0
10855,0,0,14
10856,3,4,11
10857,5,3,13
10858,4,5,12
10860,4,5,12
10861,4,5,12
10862,1,1,0
10863,5,3,13
10864,8,7,16
10865,0,2,0
10866,15,10,5
10867,1,2,0
10868,10,9,2
10869,3,4,11
10870,1,1,0
10871,0,2,0
10872,3,4,11
10873,0,2,0
10874,0,2,0
10875,15,7,5
10876,5,3,13
10877,5,3,13
10878,7,6,15
10879,15,7,5
10880,2,5,12
10881,1,2,0
10882,3,4,11
10883,8,7,16
10884,8,7,16
10885,10,9,2
10886,1,0,0
10887,0,1,0
10888,8,7,16
10889,0,1,0
10890,10,9,2
10891,1,0,0
10892,4,5,12
10894,5,3,13
10896,2,1,0
10897,6,0,14
10898,3,4,11
10899,2,0,0
10900,9,11,17
10902,2,2,0
10903,3,4,11
10904,2,2,0
10905,5,3,13
10906,5,3,13
10907,5,3,13
10908,1,1,0
10910,15,10,7
10911,2,1,0
10912,2,1,0
10913,2,0,14
10914,5,3,13
10916,2,0,0
10917,3,4,11
10918,2,0,0
10919,7,9,15
10920,0,0,0
10922,4,5,12
10923,7,6,15
10924,0,2,0
10926,0,2,0
10928,7,6,15
10929,0,2,0
10930,5,3,13
10931,4,5,12
10932,0,1,0
10933,9,11,17
10934,0,1,0
10935,1,1,1
10936,13,10,5
10937,1,2,0
10938,2,2,0
10940,9,11,17
10941,14,13,6
10942,2,1,0
10943,0,1,0
10944,2,0,0
10946,1,2,0
10947,3,4,11
10948,5,3,13
10949,0,0,0
10951,7,5,15
10952,2,2,0
10953,1,2,0
10955,5,3,13
10956,7,6,15
10958,4,5,12
10959,2,3,0
10960,3,4,11
10962,3,4,11
10963,0,1,0
10965,0,2,0
10966,3,4,11
10968,11,5,3
10969,0,2,0
10970,2,0,0
10971,0,2,0
10972,5,3,13
10973,1,1,0
10974,7,6,15
10975,2,2,0
10976,1,2,0
10977,5,3,13
10978,3,4,11
10979,1,2,0
10980,4,5,12
10981,2,2,0
10982,0,2,0
10983,0,2,0
10984,5,3,13
10985,2,1,0
10986,1,2,0
10987,0,1,0
10988,5,3,13
10989,2,1,0
10990,0,5,0
10991,5,0,13
10992,4,0,14
10993,5,3,13
10994,11,2,3
10995,2,0,14
10997,2,0,0
10998,2,0,0
10999,1,0,0
11000,0,0,0
11001,3,4,11
11002,5,3,13
11005,4,5,12
11007,5,3,13
11009,0,1,0
11010,16,3,8
11011,1,3,0
11012,0,2,0
11013,3,4,11
11014,4,5,12
11015,11,9,2
11016,0,1,0
11017,2,5,0
11018,3,4,11
11019,3,7,11
11020,1,2,0
11022,0,1,0
11023,1,2,1
11024,9,11,17
11025,7,6,15
11026,1,2,0
11027,0,0,0
11028,3,4,11
11029,0,2,0
11030,0,2,0
11031,8,7,16
11032,4,5,12
11033,4,5,12
11034,3,4,11
11035,3,4,11
11036,0,2,0
11037,2,1,0
11038,2,0,0
11039,0,1,0
11040,0,1,0
11041,3,4,11
11042,1,1,0
11043,10,9,2
11044,3,4,11
11045,1,2,0
11046,2,5,12
11047,4,5,12
11048,1,2,1
11049,1,0,0
11050,1,1,0
11051,1,1,0
11052,1,5,12
11053,10,6,2
11054,9,11,17
11055,0,1,0
11056,8,7,16
11057,0,1,0
11058,1,2,0
11059,2,0,0
11060,7,6,15
11061,2,0,0
11062,2,0,0
11063,1,1,0
11064,4,5,12
11065,0,2,0
11066,0,0,0
11067,3,4,11
11068,5,3,13
11069,1,2,1
11070,7,6,15
11071,0,2,0
11072,3,4,11
11073,10,9,2
11074,2,1,0
11075,4,5,12
11076,7,6,15
11077,4,5,12
11078,9,11,17
11079,3,4,11
11080,0,2,0
11081,2,0,0
11082,2,1,0
11083,13,10,5
11084,5,3,13
11085,2,0,10
11087,5,3,13
11088,0,1,0
11089,2,2,0
11090,7,6,15
11091,3,4,11
11092,0,2,0
11093,5,3,13
11094,7,6,15
11095,0,2,0
11096,1,0,1
11097,3,4,11
11098,2,1,0
11099,0,2,0
11100,2,1,0
11101,3,4,11
11102,5,3,13
11103,7,6,15
11104,12,5,4
11105,8,7,16
11106,0,1,0
11107,5,3,13
11108,0,2,0
11109,8,7,16
11110,11,6,15
11112,0,2,0
11113,0,2,0
11114,2,1,0
11115,13,10,5
11116,3,4,11
11117,0,0,0
11118,7,6,15
11119,0,0,14
11120,2,5,10
11121,9,11,17
11123,0,2,0
11124,11,5,3
11125,7,6,15
11126,8,7,16
11127,0,1,0
11128,0,0,14
11129,15,7,7
11130,10,9,2
11131,2,2,0
11132,7,6,15
11133,3,4,11
11134,2,0,10
11135,1,1,0
11136,1,1,0
11137,2,0,14
11138,2,1,0
11139,1,1,0
11140,4,5,12
11141,4,5,12
11142,4,5,12
11143,7,6,15
11144,16,3,8
11145,8,7,16
11146,3,4,11
11148,4,5,12
11149,5,3,13
11150,11,5,3
11151,2,2,0
11152,3,4,11
11154,1,1,0
11155,5,3,13
11156,4,5,12
11157,2,2,0
11158,5,3,13
11159,4,5,12
11161,4,5,12
11162,2,0,0
11163,5,3,13
11164,1,1,0
11165,2,1,0
11166,3,4,11
11167,3,4,11
11168,7,6,15
11169,0,1,0
11170,1,1,0
11171,15,10,5
11172,2,0,0
11173,7,1,15
11174,2,2,0
11175,2,0,0
11176,4,5,12
11177,2,2,0
11178,1,0,0
11179,3,4,11
11180,2,2,0
11181,3,4,11
11182,1,2,0
11183,2,0,14
11184,0,2,0
11185,1,2,0
11186,4,5,12
11187,0,1,0
11188,5,3,13
11189,0,2,0
11190,7,6,15
11191,2,1,0
11192,2,3,13
11193,1,2,1
11194,10,9,2
